6.0188	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.1	30.1	30.0	30.0	30.0
6.1198	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.1	30.1	30.0	30.0	30.0
6.2189	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.1	30.1	30.0	30.0	30.0
6.3193	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.1	30.1	30.0	30.0	30.0
6.4196	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.1	30.0	30.0	30.0	30.0
6.5192	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
6.6190	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
6.7196	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
6.8189	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
6.9203	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.0191	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.1190	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.2197	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.3204	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.4189	5	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
7.5191	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	29.9	30.0	30.0	30.0
7.6191	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	29.9	30.0	30.0	30.0
7.7196	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	29.9	30.0	30.0	30.0
7.8188	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
7.9188	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.0182	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.1185	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.2198	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.3188	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.4197	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.5200	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.6187	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.7197	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.8196	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.9192	6	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.0185	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.1202	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.2189	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.3191	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.4198	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.5190	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
9.6186	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	29.9	30.0	30.0	30.0
9.7188	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	29.9	30.0	30.0	30.0
9.8187	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	29.8	29.9	30.0	30.0	30.0
9.9192	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	29.9	30.0	30.0	30.0
10.0195	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
10.1204	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
10.2189	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
10.3191	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
10.4192	7	0	baseline	-1	P1_W	1	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
