6.0188	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
6.1205	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
6.2201	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
6.3190	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
6.4190	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
6.5191	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
6.6204	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
6.7207	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
6.8197	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
6.9198	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.0202	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.1195	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.2193	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.3192	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.4191	5	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.5210	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.6201	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.7194	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.8195	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
7.9197	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.0203	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.1193	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.2206	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.3195	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.4196	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.5198	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
8.6201	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
8.7188	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
8.8204	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	29.9	30.0	30.0	30.0
8.9206	6	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
9.0194	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.1197	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.2193	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.3192	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.4199	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.5190	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.6194	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.7199	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.8190	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
9.9207	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
10.0198	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
10.1191	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
10.2206	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
10.3189	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
10.4205	7	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
10.5194	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
10.6192	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
10.7197	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
10.8192	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
10.9195	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
11.0207	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
11.1193	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
11.2204	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
11.3206	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
11.4190	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
11.5192	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
11.6187	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
11.7200	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
11.8194	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
11.9207	8	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
12.0204	9	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
12.1198	9	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
12.2205	9	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
12.3202	9	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
12.4194	9	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
12.5193	9	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
12.6197	9	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	29.9	30.0	30.0	30.0	30.0
12.7193	9	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
12.8190	9	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
12.9193	9	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
13.0192	9	0	baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	30.0	30.0	30.0	30.0	30.0
